############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99     100     101
Costo asociado:  810.9200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(97,1), (16,1), (6,1), (41,2), (33,2), (57,2), (75,1), (39,1), (46,1), (18,3), (24,3), (78,3), (15,2), (93,2), (62,2), (64,4), (99,4), (94,4), (36,3), (48,3), (58,3), (61,5), (100,5), (91,5), (65,4), (83,4), (85,4), (21,6), (52,6), (53,6), (92,5), (70,5), (37,5), (84,7), (27,7), (40,7), (88,6), (67,6), (43,6)]
################################ 20100 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 23, 56, 75, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,23,11.18), (23,56,7.28), (56,75,4.12), (75,67,18.97), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  746.8200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(33,1), (16,1), (3,1), (6,2), (25,2), (49,2), (26,1), (5,1), (52,1), (101,3), (27,3), (54,3), (86,2), (18,2), (72,2), (20,4), (85,4), (12,4), (4,3), (61,3), (79,3), (68,5), (7,5), (37,5), (67,4), (89,4), (15,4), (65,6), (50,6), (88,6), (13,5), (53,5), (95,5), (55,7), (60,7), (75,7), (41,6), (57,6), (23,6)]
################################ 20200 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 90, 62, 10, 32, 11, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,90,18.87), (90,62,11.4), (62,10,6.32), (10,32,10.3), (32,11,15.52), (11,63,8.06), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  756.6400000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(5,1), (24,1), (68,1), (43,2), (14,2), (21,2), (88,1), (42,1), (26,1), (94,3), (93,3), (75,3), (40,2), (74,2), (66,2), (67,4), (8,4), (50,4), (49,3), (32,3), (9,3), (89,5), (37,5), (34,5), (81,4), (46,4), (35,4), (63,6), (65,6), (101,6), (48,5), (3,5), (84,5), (55,7), (54,7), (11,7), (12,6), (4,6), (90,6)]
################################ 20300 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 16, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 12, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,16,47.85), (16,77,48.76), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,12,39.56), (12,44,44.29), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  884.9400000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(54,1), (59,1), (32,1), (17,2), (83,2), (5,2), (92,1), (10,1), (36,1), (88,3), (64,3), (89,3), (25,2), (84,2), (82,2), (47,4), (62,4), (45,4), (63,3), (40,3), (24,3), (3,5), (79,5), (100,5), (57,4), (44,4), (29,4), (58,6), (77,6), (14,6), (21,5), (97,5), (53,5), (7,7), (2,7), (12,7), (86,6), (56,6), (16,6)]
################################ 20400 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 76, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 31, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,76,18.44), (76,88,25.08), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,31,18.03), (31,68,28.18), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  793.2600000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(68,1), (52,1), (4,1), (26,2), (65,2), (64,2), (24,1), (13,1), (80,1), (19,3), (71,3), (85,3), (81,2), (55,2), (77,2), (79,4), (91,4), (15,4), (32,3), (47,3), (48,3), (9,5), (60,5), (66,5), (35,4), (82,4), (69,4), (86,6), (7,6), (98,6), (42,5), (11,5), (6,5), (8,7), (84,7), (76,7), (62,6), (16,6), (31,6)]
################################ 20500 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 70, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 39, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,70,59.17), (70,25,45.61), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,39,52.0), (39,31,49.41), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  907.4400000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(67,1), (15,1), (20,1), (90,2), (31,2), (78,2), (92,1), (72,1), (97,1), (48,3), (52,3), (18,3), (80,2), (12,2), (35,2), (2,4), (16,4), (94,4), (61,3), (42,3), (8,3), (6,5), (26,5), (51,5), (65,4), (68,4), (96,4), (21,6), (47,6), (75,6), (98,5), (38,5), (85,5), (32,7), (82,7), (70,7), (59,6), (86,6), (39,6)]
################################ 20600 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 20, 66, 65, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,20,18.0), (20,66,8.94), (66,65,13.6), (65,50,33.54)]
Costo asociado:  754.1800000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(60,1), (8,1), (73,1), (45,2), (68,2), (37,2), (90,1), (67,1), (99,1), (14,3), (42,3), (71,3), (21,2), (100,2), (19,2), (22,4), (52,4), (66,4), (25,3), (38,3), (69,3), (44,5), (98,5), (16,5), (77,4), (7,4), (15,4), (10,6), (27,6), (61,6), (40,5), (89,5), (63,5), (53,7), (75,7), (65,7), (51,6), (43,6), (20,6)]
################################ 20700 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 26, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 83, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,26,28.28), (26,18,26.93), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,83,28.64), (83,28,27.0), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  817.5600000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(55,1), (90,1), (21,1), (54,2), (79,2), (20,2), (3,1), (70,1), (76,1), (14,3), (37,3), (31,3), (40,2), (69,2), (77,2), (6,4), (86,4), (36,4), (87,3), (100,3), (34,3), (7,5), (2,5), (47,5), (74,4), (45,4), (101,4), (58,6), (62,6), (13,6), (24,5), (81,5), (41,5), (16,7), (89,7), (26,7), (60,6), (18,6), (83,6)]
################################ 20800 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 59, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 8, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,59,30.61), (59,45,20.52), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,8,24.19), (8,96,20.0), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  806.8800000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(76,1), (6,1), (56,1), (100,2), (9,2), (11,2), (16,1), (60,1), (79,1), (65,3), (21,3), (34,3), (87,2), (97,2), (15,2), (12,4), (18,4), (77,4), (70,3), (69,3), (90,3), (4,5), (40,5), (13,5), (41,4), (43,4), (89,4), (7,6), (62,6), (27,6), (86,5), (48,5), (95,5), (50,7), (47,7), (59,7), (67,6), (30,6), (8,6)]
################################ 20900 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 16, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 49, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,16,40.79), (16,64,57.22), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,49,44.41), (49,44,54.23), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  897.2200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(74,1), (6,1), (79,1), (17,2), (96,2), (45,2), (90,1), (20,1), (78,1), (5,3), (25,3), (93,3), (19,2), (92,2), (56,2), (58,4), (42,4), (43,4), (60,3), (38,3), (87,3), (44,5), (29,5), (14,5), (73,4), (46,4), (76,4), (26,6), (63,6), (12,6), (98,5), (2,5), (68,5), (37,7), (39,7), (49,7), (61,6), (99,6), (16,6)]
################################ 21000 ####################################
